ÀÏÀÚ,±¸ºÐ,°è,05½Ã,06½Ã,07½Ã,08½Ã,09½Ã,10½Ã,11½Ã,12½Ã,13½Ã,14½Ã,15½Ã,16½Ã,17½Ã,18½Ã,19½Ã,20½Ã,21½Ã,22½Ã,23½Ã,24½Ã,01½Ã,02½Ã,03½Ã,04½Ã
2021-10-30,ÇÏÂ÷,144374 ,765 ,3301 ,4177 ,6448 ,7429 ,7457 ,8647 ,9949 ,10063 ,9926 ,10072 ,11557 ,11617 ,10323 ,7652 ,5949 ,6649 ,7281 ,4243 ,862 ,1 ,1 ,0 ,5 
2021-10-31,½ÂÂ÷,107891 ,1414 ,1970 ,3140 ,4909 ,6117 ,6605 ,7129 ,8110 ,8416 ,8542 ,8445 ,8804 ,8061 ,6753 ,5132 ,4771 ,4790 ,3643 ,1060 ,64 ,3 ,0 ,0 ,13 
2021-10-31,ÇÏÂ÷,107189 ,444 ,1701 ,2074 ,3580 ,5234 ,5864 ,6106 ,7379 ,7583 ,8093 ,8144 ,8557 ,8676 ,7938 ,6306 ,5195 ,5493 ,5375 ,2905 ,532 ,5 ,2 ,0 ,3 
2021-11-01,½ÂÂ÷,185019 ,3959 ,9045 ,22994 ,21266 ,9443 ,6858 ,7376 ,7621 ,7557 ,7746 ,9150 ,11036 ,15923 ,19260 ,8231 ,6794 ,5528 ,3661 ,1515 ,43 ,3 ,1 ,0 ,9 
2021-11-01,ÇÏÂ÷,182342 ,1085 ,5221 ,13020 ,23879 ,10266 ,6376 ,6429 ,6677 ,7593 ,7041 ,8269 ,9952 ,13564 ,21919 ,15664 ,8778 ,7045 ,5633 ,3361 ,562 ,3 ,0 ,0 ,5 
2021-11-02,½ÂÂ÷,188352 ,3979 ,8880 ,23355 ,21892 ,9943 ,6826 ,7310 ,7551 ,7748 ,7552 ,8779 ,11567 ,16324 ,19484 ,8389 ,7232 ,5823 ,4053 ,1573 ,54 ,11 ,5 ,0 ,22 
2021-11-02,ÇÏÂ÷,186423 ,1024 ,5388 ,13279 ,24150 ,10560 ,6298 ,6462 ,6675 ,7542 ,7428 ,8227 ,9794 ,14312 ,22052 ,15983 ,9194 ,7518 ,6199 ,3679 ,646 ,4 ,1 ,0 ,8 
2021-11-03,½ÂÂ÷,191204 ,3944 ,8829 ,23405 ,22204 ,9803 ,6957 ,7397 ,7723 ,7909 ,7635 ,9262 ,11481 ,17506 ,20019 ,8196 ,7004 ,5889 ,4159 ,1801 ,65 ,5 ,4 ,0 ,7 
2021-11-03,ÇÏÂ÷,188539 ,1076 ,5420 ,13195 ,24706 ,10208 ,6370 ,6523 ,6811 ,7846 ,7316 ,8206 ,10109 ,14645 ,22889 ,15884 ,8862 ,7438 ,6264 ,4016 ,741 ,6 ,2 ,0 ,6 
2021-11-04,½ÂÂ÷,187733 ,4023 ,8685 ,23347 ,21615 ,9812 ,7106 ,7400 ,7628 ,7652 ,7163 ,8343 ,11227 ,16277 ,19266 ,8163 ,7496 ,6231 ,4313 ,1934 ,35 ,2 ,2 ,0 ,13 
2021-11-04,ÇÏÂ÷,185005 ,1036 ,5382 ,13169 ,24060 ,10369 ,6477 ,6456 ,6686 ,7372 ,7084 ,7629 ,9508 ,13912 ,22211 ,15070 ,9425 ,7588 ,6527 ,4248 ,782 ,2 ,3 ,0 ,9 
2021-11-05,½ÂÂ÷,199054 ,3798 ,8270 ,22463 ,21522 ,10035 ,7317 ,7746 ,8382 ,8372 ,8308 ,10191 ,13113 ,18260 ,20800 ,9010 ,7486 ,6500 ,4861 ,2540 ,65 ,1 ,0 ,0 ,14 
2021-11-05,ÇÏÂ÷,196812 ,1008 ,5230 ,12678 ,23966 ,10747 ,6558 ,6815 ,7465 ,8044 ,8109 ,9029 ,11454 ,15412 ,23602 ,16265 ,9300 ,7900 ,7014 ,5112 ,1092 ,1 ,4 ,0 ,7 
2021-11-06,½ÂÂ÷,149776 ,2918 ,3726 ,6311 ,8532 ,8512 ,8711 ,10508 ,11079 ,10994 ,10581 ,10899 ,11791 ,11699 ,8978 ,6393 ,5760 ,5627 ,4308 ,2276 ,156 ,4 ,1 ,0 ,12 
2021-11-06,ÇÏÂ÷,147992 ,753 ,3607 ,4426 ,7051 ,7566 ,7569 ,8695 ,9780 ,10304 ,10169 ,10304 ,11238 ,12366 ,11333 ,7971 ,6589 ,6491 ,6065 ,4394 ,1309 ,2 ,2 ,0 ,8 
2021-11-07,½ÂÂ÷,108688 ,1581 ,2107 ,3156 ,5064 ,6486 ,6883 ,7263 ,8390 ,8319 ,8220 ,8436 ,8593 ,8159 ,6700 ,5250 ,4758 ,4504 ,3072 ,1643 ,87 ,2 ,4 ,0 ,11 
2021-11-07,ÇÏÂ÷,108225 ,532 ,1870 ,2167 ,3613 ,5581 ,5996 ,6214 ,7339 ,7727 ,8176 ,8294 ,8410 ,8697 ,8061 ,6574 ,5191 ,5362 ,4608 ,3117 ,684 ,3 ,2 ,0 ,7 
2021-11-08,½ÂÂ÷,170502 ,3547 ,8758 ,22327 ,20443 ,8561 ,5580 ,6137 ,6495 ,6640 ,6555 ,8055 ,9903 ,14727 ,18698 ,7728 ,6340 ,5296 ,3264 ,1380 ,42 ,6 ,4 ,0 ,16 
2021-11-08,ÇÏÂ÷,168175 ,935 ,4888 ,12638 ,22901 ,9384 ,5181 ,5387 ,5676 ,6555 ,6163 ,7202 ,8575 ,12441 ,20891 ,15196 ,8487 ,6670 ,5380 ,3141 ,468 ,6 ,3 ,0 ,7 
2021-11-09,½ÂÂ÷,178960 ,3546 ,8659 ,22981 ,21820 ,9248 ,6413 ,6625 ,6961 ,6902 ,6585 ,8010 ,10426 ,15514 ,19036 ,7918 ,7130 ,5594 ,3955 ,1566 ,47 ,4 ,2 ,0 ,18 
2021-11-09,ÇÏÂ÷,176932 ,884 ,5044 ,12788 ,23999 ,10057 ,5901 ,5927 ,6365 ,6743 ,6531 ,7327 ,9083 ,13275 ,21590 ,15139 ,8762 ,7300 ,5921 ,3647 ,639 ,3 ,2 ,0 ,5 
2021-11-10,½ÂÂ÷,190778 ,3807 ,8755 ,23224 ,21911 ,9472 ,6912 ,7274 ,7791 ,7950 ,7758 ,9330 ,11501 ,17763 ,20105 ,8401 ,6865 ,5857 ,4312 ,1717 ,51 ,5 ,5 ,0 ,12 
2021-11-10,ÇÏÂ÷,188135 ,997 ,5221 ,12919 ,24244 ,10078 ,6442 ,6429 ,6895 ,7590 ,7379 ,8324 ,10312 ,14651 ,23503 ,15564 ,9219 ,7269 ,6281 ,4122 ,684 ,2 ,4 ,0 ,6 
2021-11-11,½ÂÂ÷,190120 ,3868 ,8654 ,22426 ,21390 ,9644 ,7048 ,7323 ,7835 ,7677 ,7802 ,9131 ,11457 ,16962 ,19686 ,8698 ,7603 ,6497 ,4513 ,1854 ,38 ,5 ,0 ,0 ,9 
2021-11-11,ÇÏÂ÷,187919 ,1019 ,5290 ,12833 ,23098 ,10242 ,6428 ,6543 ,6884 ,7808 ,7407 ,8448 ,9917 ,14261 ,22546 ,15750 ,9483 ,8046 ,6706 ,4457 ,736 ,6 ,3 ,0 ,8 
2021-11-12,½ÂÂ÷,195556 ,3810 ,8215 ,21572 ,20663 ,9814 ,7356 ,7584 ,8429 ,8298 ,8362 ,10061 ,12204 ,17963 ,20591 ,9078 ,7541 ,6453 ,5042 ,2451 ,44 ,7 ,3 ,0 ,15 
2021-11-12,ÇÏÂ÷,192960 ,976 ,5182 ,12404 ,22375 ,10484 ,6633 ,6710 ,7427 ,8078 ,8021 ,8993 ,10584 ,15048 ,23323 ,16157 ,9442 ,7794 ,7017 ,5241 ,1059 ,3 ,6 ,0 ,3 
2021-11-13,½ÂÂ÷,144891 ,2799 ,3662 ,5831 ,8019 ,8140 ,8416 ,9826 ,10352 ,10654 ,10129 ,10321 ,11701 ,11731 ,8875 ,6227 ,6051 ,5602 ,4213 ,2197 ,127 ,2 ,1 ,0 ,15 
2021-11-13,ÇÏÂ÷,142241 ,765 ,3523 ,4174 ,6309 ,7305 ,7051 ,8169 ,8909 ,9669 ,10045 ,10180 ,10968 ,12191 ,10984 ,7747 ,6237 ,6626 ,5791 ,4273 ,1315 ,4 ,1 ,0 ,5 
2021-11-14,½ÂÂ÷,107117 ,1544 ,2036 ,3079 ,4829 ,6059 ,6492 ,7241 ,8118 ,8253 ,8295 ,8507 ,8774 ,8122 ,6565 ,5194 ,5030 ,4304 ,3106 ,1462 ,94 ,1 ,1 ,0 ,11 
2021-11-14,ÇÏÂ÷,106408 ,506 ,1826 ,2119 ,3533 ,5132 ,5527 ,6141 ,6981 ,7828 ,8247 ,8281 ,8772 ,8567 ,7903 ,6178 ,5391 ,5257 ,4549 ,2933 ,725 ,2 ,1 ,0 ,9 
2021-11-15,½ÂÂ÷,183379 ,3937 ,8816 ,22338 ,20353 ,9383 ,6842 ,7237 ,7763 ,7557 ,7682 ,8984 ,10893 ,16047 ,19167 ,8046 ,7088 ,5769 ,3834 ,1558 ,58 ,7 ,2 ,0 ,18 
2021-11-15,ÇÏÂ÷,181205 ,1113 ,5296 ,12691 ,22336 ,10299 ,6313 ,6379 ,6814 ,7436 ,7421 ,8265 ,9455 ,13530 ,21893 ,15645 ,8932 ,7311 ,5947 ,3500 ,608 ,10 ,1 ,0 ,10 
2021-11-16,½ÂÂ÷,187745 ,3896 ,8981 ,22924 ,21483 ,9797 ,6992 ,7232 ,7653 ,7765 ,7826 ,8809 ,11068 ,16461 ,19210 ,8321 ,7452 ,6036 ,4077 ,1691 ,50 ,1 ,3 ,0 ,17 
2021-11-16,ÇÏÂ÷,185426 ,1065 ,5465 ,13049 ,23231 ,10482 ,6360 ,6454 ,6775 ,7531 ,7483 ,8227 ,9723 ,13801 ,22329 ,15597 ,9383 ,7714 ,6241 ,3889 ,615 ,4 ,3 ,0 ,5 
2021-11-17,½ÂÂ÷,191157 ,3857 ,8761 ,22779 ,21468 ,10051 ,7444 ,7572 ,8091 ,8374 ,7920 ,9100 ,11190 ,17506 ,19934 ,8229 ,6745 ,6099 ,4263 ,1727 ,30 ,2 ,1 ,0 ,14 
2021-11-17,ÇÏÂ÷,188554 ,1055 ,5286 ,12875 ,23506 ,10444 ,6834 ,6834 ,7167 ,7931 ,7685 ,8289 ,9777 ,14323 ,23144 ,15695 ,9030 ,7478 ,6502 ,4083 ,608 ,2 ,1 ,0 ,5 
2021-11-18,½ÂÂ÷,187557 ,3739 ,8340 ,20754 ,20748 ,11699 ,6947 ,7348 ,7914 ,7727 ,7582 ,9051 ,10589 ,16935 ,19663 ,8395 ,7591 ,6230 ,4355 ,1886 ,37 ,3 ,0 ,0 ,24 
2021-11-18,ÇÏÂ÷,185103 ,1023 ,5224 ,12405 ,19767 ,12821 ,6637 ,6689 ,7094 ,7586 ,7461 ,8008 ,9664 ,13787 ,22829 ,15420 ,9341 ,7717 ,6555 ,4344 ,719 ,4 ,0 ,0 ,8 
2021-11-19,½ÂÂ÷,196892 ,3793 ,8306 ,21314 ,20720 ,9902 ,7406 ,7726 ,8131 ,8654 ,8225 ,10103 ,12609 ,18408 ,20825 ,9191 ,7502 ,6401 ,5172 ,2414 ,65 ,5 ,0 ,0 ,20 
2021-11-19,ÇÏÂ÷,194429 ,1026 ,5184 ,12227 ,22304 ,10305 ,6889 ,6730 ,7381 ,8305 ,8153 ,9125 ,10772 ,15130 ,23687 ,16379 ,9339 ,7792 ,7358 ,5333 ,1001 ,2 ,0 ,0 ,7 
2021-11-20,½ÂÂ÷,142542 ,2747 ,3794 ,5971 ,8148 ,8258 ,8415 ,9234 ,10166 ,10151 ,9616 ,10313 ,11285 ,11586 ,8760 ,6328 ,5666 ,5467 ,4228 ,2266 ,119 ,2 ,4 ,0 ,18 
2021-11-20,ÇÏÂ÷,140977 ,813 ,3561 ,4326 ,6581 ,7529 ,7108 ,7824 ,9255 ,9553 ,9653 ,9280 ,10685 ,11575 ,10986 ,7962 ,6332 ,6274 ,5958 ,4416 ,1294 ,3 ,2 ,0 ,7 
2021-11-21,½ÂÂ÷,102634 ,1577 ,2140 ,3158 ,4997 ,5851 ,5963 ,6687 ,7589 ,7622 ,7599 ,7902 ,8020 ,7698 ,6355 ,5092 ,5139 ,4509 ,3250 ,1380 ,84 ,2 ,1 ,0 ,19 
2021-11-21,ÇÏÂ÷,102269 ,475 ,1931 ,2180 ,3574 ,5193 ,5298 ,5764 ,6713 ,7335 ,7770 ,7396 ,7930 ,8176 ,7591 ,6013 ,5197 ,5380 ,4722 ,2930 ,681 ,4 ,0 ,0 ,16 
2021-11-22,½ÂÂ÷,183511 ,3825 ,8893 ,22752 ,21155 ,9554 ,6879 ,7142 ,7702 ,7658 ,7396 ,8946 ,10677 ,16037 ,19085 ,8070 ,6904 ,5568 ,3661 ,1546 ,38 ,5 ,5 ,0 ,13 
2021-11-22,ÇÏÂ÷,181018 ,1030 ,5129 ,12839 ,23485 ,10215 ,6485 ,6405 ,6641 ,7530 ,7164 ,8185 ,9292 ,13461 ,22165 ,15596 ,8867 ,7048 ,5611 ,3338 ,514 ,6 ,4 ,0 ,8 
2021-11-23,½ÂÂ÷,185768 ,3749 ,8955 ,22933 ,22132 ,9536 ,6602 ,6980 ,7610 ,7308 ,7301 ,8737 ,10943 ,16535 ,19210 ,8164 ,7319 ,6092 ,3965 ,1628 ,47 ,6 ,1 ,0 ,15 
2021-11-23,ÇÏÂ÷,183551 ,1013 ,5340 ,12985 ,24242 ,10313 ,6033 ,6238 ,6663 ,7439 ,6997 ,8044 ,9344 ,14000 ,22234 ,15303 ,9088 ,7612 ,6363 ,3670 ,618 ,5 ,3 ,0 ,4 
2021-11-24,½ÂÂ÷,187884 ,3783 ,8912 ,23112 ,21551 ,9669 ,6761 ,7196 ,7658 ,7680 ,7572 ,8700 ,11121 ,17596 ,19716 ,8223 ,6898 ,5875 ,4114 ,1691 ,32 ,6 ,2 ,0 ,16 
2021-11-24,ÇÏÂ÷,185670 ,1013 ,5255 ,13211 ,23817 ,10246 ,6347 ,6309 ,6797 ,7502 ,7168 ,8267 ,9273 ,14701 ,23017 ,15649 ,8766 ,7359 ,6379 ,3935 ,644 ,4 ,1 ,0 ,10 
2021-11-25,½ÂÂ÷,190131 ,3739 ,8730 ,22897 ,21848 ,9715 ,7030 ,7491 ,7885 ,7914 ,7920 ,9380 ,11607 ,16482 ,19373 ,8187 ,7656 ,6207 ,4124 ,1879 ,40 ,9 ,1 ,0 ,17 
2021-11-25,ÇÏÂ÷,187532 ,1015 ,5236 ,12978 ,24092 ,10353 ,6414 ,6559 ,6979 ,7553 ,7504 ,8491 ,10110 ,14224 ,22217 ,15236 ,9314 ,7806 ,6459 ,4255 ,720 ,9 ,3 ,0 ,5 
2021-11-26,½ÂÂ÷,195655 ,3651 ,8329 ,21965 ,21010 ,9685 ,7106 ,7740 ,8326 ,8280 ,8378 ,10201 ,12540 ,18034 ,20416 ,8802 ,7568 ,6322 ,4813 ,2421 ,49 ,6 ,3 ,0 ,10 
2021-11-26,ÇÏÂ÷,192866 ,992 ,5036 ,12442 ,23197 ,10325 ,6535 ,6683 ,7318 ,7904 ,8172 ,9196 ,10787 ,15126 ,23332 ,15702 ,9339 ,7634 ,6989 ,5139 ,1009 ,6 ,1 ,0 ,2 
2021-11-27,½ÂÂ÷,141878 ,2607 ,3746 ,5994 ,7662 ,8080 ,8364 ,9318 ,10315 ,9902 ,9940 ,10474 ,11578 ,11394 ,8777 ,6119 ,5673 ,5350 ,4229 ,2190 ,149 ,4 ,1 ,0 ,12 
2021-11-27,ÇÏÂ÷,139951 ,750 ,3440 ,4489 ,6479 ,7093 ,6961 ,7955 ,9439 ,9475 ,9793 ,9564 ,10520 ,11755 ,10857 ,7572 ,6164 ,6274 ,5848 ,4245 ,1269 ,2 ,0 ,0 ,7 
2021-11-28,½ÂÂ÷,103076 ,1490 ,2011 ,2959 ,4824 ,5980 ,6428 ,6693 ,7892 ,7842 ,7900 ,8250 ,8417 ,7786 ,6400 ,4949 ,4593 ,4208 ,3041 ,1339 ,64 ,1 ,0 ,0 ,9 
2021-11-28,ÇÏÂ÷,102427 ,466 ,1747 ,2093 ,3548 ,5185 ,5450 ,5790 ,6879 ,7500 ,7746 ,7717 ,8356 ,8278 ,7566 ,6086 ,5036 ,5153 ,4346 ,2839 ,641 ,2 ,0 ,0 ,3 
2021-11-29,½ÂÂ÷,185302 ,3841 ,8930 ,22505 ,20783 ,9571 ,6975 ,7295 ,7826 ,7802 ,7686 ,9465 ,10996 ,16023 ,19268 ,8327 ,7034 ,5517 ,3776 ,1614 ,48 ,5 ,1 ,0 ,14 
2021-11-29,ÇÏÂ÷,183237 ,1039 ,5226 ,12759 ,23063 ,10260 ,6444 ,6425 ,6942 ,7575 ,7349 ,8542 ,9909 ,13775 ,21874 ,15647 ,9084 ,7323 ,5791 ,3654 ,544 ,5 ,1 ,0 ,6 
2021-11-30,½ÂÂ÷,175714 ,3407 ,8509 ,22396 ,21359 ,9337 ,5974 ,6401 ,6988 ,6625 ,6748 ,8351 ,10056 ,15275 ,18641 ,7797 ,6960 ,5607 ,3661 ,1568 ,37 ,4 ,1 ,0 ,12 
2021-11-30,ÇÏÂ÷,173353 ,856 ,4834 ,12419 ,23391 ,10063 ,5868 ,5528 ,6005 ,6647 ,6467 ,7536 ,8874 ,12762 ,21276 ,14821 ,8811 ,7291 ,5777 ,3513 ,604 ,3 ,3 ,0 ,4 
2021-12-01,½ÂÂ÷,184281 ,3741 ,8810 ,22964 ,21504 ,9424 ,6673 ,6952 ,7346 ,7463 ,7293 ,9116 ,10757 ,16621 ,19611 ,8030 ,6762 ,5622 ,3881 ,1653 ,37 ,2 ,1 ,0 ,18 
2021-12-01,ÇÏÂ÷,181898 ,942 ,5261 ,12975 ,23844 ,9946 ,6433 ,6122 ,6512 ,7321 ,6986 ,8301 ,9397 ,13481 ,22701 ,15615 ,8812 ,6994 ,6010 ,3632 ,605 ,3 ,0 ,0 ,5 
2021-12-02,½ÂÂ÷,182237 ,3697 ,8607 ,22465 ,21545 ,9443 ,6667 ,6970 ,7651 ,7292 ,7195 ,8631 ,10788 ,15906 ,18897 ,8076 ,7058 ,5759 ,3972 ,1571 ,32 ,4 ,3 ,0 ,8 
2021-12-02,ÇÏÂ÷,179662 ,976 ,5117 ,12626 ,23819 ,10068 ,6272 ,6067 ,6697 ,7183 ,7014 ,7786 ,9674 ,13191 ,21520 ,14803 ,9012 ,7335 ,6083 ,3747 ,664 ,2 ,2 ,0 ,4 
2021-12-03,½ÂÂ÷,189469 ,3679 ,8308 ,21686 ,20957 ,9620 ,6763 ,7022 ,7822 ,7973 ,8205 ,9841 ,11825 ,17065 ,20383 ,8912 ,6894 ,5962 ,4430 ,2051 ,53 ,2 ,0 ,0 ,16 
2021-12-03,ÇÏÂ÷,186599 ,973 ,5069 ,12281 ,23244 ,10204 ,6542 ,6366 ,6585 ,7932 ,7550 ,8732 ,10284 ,14039 ,22852 ,15696 ,9082 ,7279 ,6476 ,4566 ,843 ,0 ,0 ,0 ,4 
2021-12-04,½ÂÂ÷,131038 ,2524 ,3375 ,5511 ,7424 ,7613 ,7524 ,8514 ,9527 ,9607 ,9029 ,9604 ,10981 ,10487 ,7720 ,5429 ,5077 ,5007 ,3946 ,2017 ,101 ,0 ,1 ,0 ,20 
2021-12-04,ÇÏÂ÷,129185 ,704 ,3189 ,4009 ,6056 ,6847 ,6544 ,7140 ,8581 ,8908 ,8957 ,8914 ,9853 ,10872 ,9902 ,7002 ,5691 ,5620 ,5463 ,3836 ,1084 ,0 ,1 ,0 ,12 
2021-12-05,½ÂÂ÷,95219 ,1388 ,1875 ,2838 ,4615 ,5671 ,5858 ,6224 ,7159 ,7071 ,7040 ,7332 ,7667 ,7193 ,5896 ,4723 ,4244 ,4215 ,2926 ,1202 ,69 ,4 ,0 ,0 ,9 
2021-12-05,ÇÏÂ÷,95245 ,477 ,1660 ,1953 ,3323 ,4999 ,5064 ,5279 ,6601 ,6762 ,7113 ,7197 ,7537 ,7810 ,7185 ,5406 ,4704 ,4820 ,4136 ,2583 ,631 ,2 ,0 ,0 ,3 
2021-12-06,½ÂÂ÷,180261 ,3829 ,8920 ,22331 ,20939 ,9474 ,6790 ,7103 ,7549 ,7407 ,7483 ,9034 ,10373 ,15724 ,18453 ,8033 ,6665 ,5147 ,3532 ,1427 ,37 ,5 ,0 ,0 ,6 
2021-12-06,ÇÏÂ÷,177922 ,1014 ,5128 ,12757 ,23209 ,10111 ,6333 ,6378 ,6787 ,7108 ,7216 ,8226 ,9456 ,13083 ,21240 ,15027 ,8801 ,6920 ,5367 ,3246 ,505 ,4 ,4 ,0 ,2 
2021-12-07,½ÂÂ÷,182665 ,3725 ,8816 ,22587 ,21506 ,9288 ,6714 ,7024 ,7501 ,7563 ,7328 ,8919 ,10738 ,15796 ,18832 ,8301 ,7246 ,5612 ,3641 ,1481 ,26 ,3 ,3 ,0 ,15 
2021-12-07,ÇÏÂ÷,180385 ,989 ,5196 ,12990 ,23527 ,10088 ,6278 ,6339 ,6722 ,7352 ,7156 ,8101 ,9426 ,13439 ,21577 ,15123 ,9001 ,7392 ,5715 ,3469 ,501 ,3 ,0 ,0 ,1 
2021-12-08,½ÂÂ÷,181083 ,3749 ,8639 ,22503 ,21266 ,9408 ,6610 ,7008 ,7519 ,7473 ,7248 ,8690 ,10682 ,16509 ,18970 ,7494 ,6605 ,5453 ,3655 ,1547 ,36 ,4 ,2 ,0 ,13 
2021-12-08,ÇÏÂ÷,178581 ,976 ,5250 ,12694 ,23229 ,10063 ,6066 ,6306 ,6726 ,7389 ,7198 ,7916 ,9431 ,13753 ,21782 ,14640 ,8448 ,6896 ,5761 ,3537 ,505 ,8 ,3 ,0 ,4 
2021-12-09,½ÂÂ÷,180483 ,3707 ,8576 ,22093 ,21108 ,9525 ,6693 ,6969 ,7451 ,7554 ,7157 ,8645 ,10692 ,15868 ,18283 ,7778 ,7089 ,5805 ,3781 ,1644 ,44 ,4 ,2 ,0 ,15 
2021-12-09,ÇÏÂ÷,178009 ,1028 ,5189 ,12747 ,23162 ,10243 ,6339 ,6182 ,6717 ,7324 ,6990 ,7884 ,9104 ,13124 ,21215 ,14389 ,8890 ,7391 ,5808 ,3691 ,581 ,4 ,0 ,0 ,7 
2021-12-10,½ÂÂ÷,184301 ,3559 ,8208 ,20970 ,20410 ,9567 ,6646 ,7133 ,7591 ,7607 ,7739 ,9198 ,11440 ,17070 ,19366 ,8604 ,7052 ,5714 ,4248 ,2101 ,50 ,8 ,5 ,0 ,15 
2021-12-10,ÇÏÂ÷,181619 ,966 ,5076 ,12031 ,22197 ,10330 ,6230 ,6314 ,6584 ,7365 ,7310 ,8512 ,10011 ,13869 ,21966 ,15524 ,8718 ,7061 ,6215 ,4468 ,848 ,5 ,8 ,0 ,11 
2021-12-11,½ÂÂ÷,129171 ,2479 ,3419 ,5455 ,7394 ,7660 ,7499 ,8508 ,9454 ,9326 ,8910 ,9630 ,10572 ,10036 ,7735 ,5399 ,5032 ,4836 ,3823 ,1867 ,112 ,1 ,2 ,0 ,22 
2021-12-11,ÇÏÂ÷,126929 ,692 ,3290 ,4173 ,5946 ,6851 ,6680 ,7182 ,8473 ,8662 ,8858 ,8677 ,9666 ,10531 ,9557 ,6851 ,5370 ,5543 ,5130 ,3752 ,1027 ,3 ,2 ,0 ,13 
2021-12-12,½ÂÂ÷,91764 ,1337 ,1868 ,2782 ,4292 ,5400 ,5348 ,5800 ,7289 ,7108 ,7193 ,7136 ,7248 ,6834 ,5850 ,4612 ,4227 ,3774 ,2592 ,1013 ,48 ,0 ,1 ,0 ,12 
2021-12-12,ÇÏÂ÷,91092 ,419 ,1637 ,1955 ,3324 ,4622 ,4987 ,4975 ,6210 ,6553 ,6979 ,6943 ,7183 ,7193 ,6905 ,5395 ,4379 ,4662 ,3935 ,2340 ,483 ,3 ,1 ,0 ,9 
2021-12-13,½ÂÂ÷,171903 ,3599 ,8573 ,21672 ,19946 ,8871 ,6147 ,6578 ,6851 ,7127 ,6948 ,8562 ,9615 ,14983 ,18226 ,7867 ,6487 ,5137 ,3317 ,1351 ,32 ,5 ,2 ,0 ,7 
2021-12-13,ÇÏÂ÷,169779 ,1004 ,5028 ,12388 ,22005 ,9716 ,5808 ,5879 ,6033 ,6888 ,6825 ,7675 ,8828 ,12382 ,20524 ,14711 ,8591 ,6766 ,5258 ,2991 ,470 ,2 ,2 ,0 ,5 
2021-12-14,½ÂÂ÷,176676 ,3587 ,8578 ,21956 ,20836 ,9002 ,6382 ,7073 ,7348 ,7174 ,7230 ,8505 ,10526 ,15164 ,18247 ,7493 ,7020 ,5457 ,3578 ,1477 ,27 ,2 ,0 ,0 ,14 
2021-12-14,ÇÏÂ÷,174476 ,938 ,5116 ,12734 ,22573 ,9641 ,5872 ,6173 ,6740 ,7156 ,7130 ,7861 ,9429 ,12933 ,20651 ,14415 ,8653 ,7212 ,5524 ,3195 ,520 ,5 ,1 ,0 ,4 
2021-12-15,½ÂÂ÷,181483 ,3490 ,8442 ,21901 ,20744 ,9303 ,6336 ,7069 ,7491 ,7873 ,7524 ,8892 ,10510 ,16476 ,19187 ,7888 ,6834 ,5702 ,3943 ,1827 ,38 ,1 ,1 ,0 ,11 
2021-12-15,ÇÏÂ÷,179007 ,946 ,4974 ,12430 ,22885 ,9530 ,6006 ,6218 ,6868 ,7495 ,7507 ,8196 ,9208 ,13706 ,22050 ,14816 ,8865 ,6962 ,5837 ,3912 ,591 ,1 ,2 ,0 ,2 
2021-12-16,½ÂÂ÷,180999 ,3660 ,8431 ,21924 ,20463 ,9243 ,6393 ,7217 ,7710 ,7525 ,7579 ,8775 ,10682 ,15528 ,18366 ,7921 ,7496 ,5976 ,4153 ,1912 ,28 ,1 ,0 ,0 ,16 
2021-12-16,ÇÏÂ÷,178447 ,954 ,5073 ,12510 ,22634 ,9652 ,5865 ,6245 ,6877 ,7519 ,7357 ,8204 ,9592 ,13083 ,21230 ,14312 ,8843 ,7536 ,6203 ,4078 ,664 ,2 ,0 ,0 ,14 
2021-12-17,½ÂÂ÷,181735 ,3526 ,8031 ,20527 ,19315 ,9266 ,6804 ,7150 ,7753 ,7621 ,7871 ,9531 ,11429 ,16597 ,18989 ,8417 ,6906 ,5475 ,4256 ,2209 ,43 ,6 ,1 ,0 ,12 
2021-12-17,ÇÏÂ÷,179363 ,971 ,4922 ,11959 ,21341 ,9747 ,6128 ,6181 ,6864 ,7713 ,7569 ,8625 ,10119 ,13555 ,21945 ,14744 ,8659 ,6945 ,5941 ,4440 ,984 ,6 ,1 ,0 ,4 
2021-12-18,½ÂÂ÷,157680 ,2238 ,3239 ,5223 ,6817 ,6877 ,6938 ,8007 ,8930 ,9070 ,10222 ,13814 ,14732 ,15214 ,12038 ,8471 ,8961 ,10981 ,4186 ,1614 ,101 ,0 ,0 ,0 ,7 
2021-12-18,ÇÏÂ÷,155111 ,630 ,2865 ,3908 ,5637 ,6120 ,5957 ,6632 ,8124 ,8476 ,9522 ,11816 ,14372 ,15794 ,14313 ,10035 ,8065 ,10988 ,7669 ,3419 ,750 ,1 ,4 ,0 ,14 
2021-12-19,½ÂÂ÷,105078 ,1444 ,2120 ,3164 ,5123 ,6065 ,6047 ,6758 ,7944 ,8175 ,7901 ,8261 ,8047 ,7631 ,6328 ,5498 ,5625 ,5740 ,2386 ,773 ,38 ,0 ,1 ,0 ,9 
2021-12-19,ÇÏÂ÷,104412 ,439 ,1754 ,2286 ,3950 ,5339 ,5507 ,5760 ,7150 ,7932 ,8052 ,8080 ,8133 ,7899 ,7524 ,5683 ,5432 ,6713 ,4506 ,1900 ,367 ,1 ,2 ,0 ,3 
